article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0869811001,0869811,OLEANDER LINEN STRAP TOP,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in slub jersey made from a viscose and linen blend with a V-neck, narrow shoulder straps and buttons down the front."
0869811003,0869811,OLEANDER LINEN STRAP TOP,253,Vest top,Garment Upper body,1010016,Solid,30,Other Orange,5,Bright,3,Orange,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in slub jersey made from a viscose and linen blend with a V-neck, narrow shoulder straps and buttons down the front."
0869976001,0869976,Turandot jumpsuit,272,Trousers,Garment Lower body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Calf-length jumpsuit in softly draping satin with a V-neck front and back, narrow shoulder straps and a seam with a detachable tie belt at the waist. Side pockets, a concealed zip at the back and wide, straight legs. Partly lined."
0870328001,0870328,Rooney Dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled plumeti chiffon. Wide neckline with a small opening and drawstring at the front, and long sleeves with a flounced trim at the cuffs. Narrow, elasticated seam at the waist and a seam with a wide flounce at the hem. Jersey lining."
0870328002,0870328,Rooney Dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled plumeti chiffon. Wide neckline with a small opening and drawstring at the front, and long sleeves with a flounced trim at the cuffs. Narrow, elasticated seam at the waist and a seam with a wide flounce at the hem. Jersey lining."
0870328003,0870328,Rooney Dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled plumeti chiffon. Wide neckline with a small opening and drawstring at the front, and long sleeves with a flounced trim at the cuffs. Narrow, elasticated seam at the waist and a seam with a wide flounce at the hem. Jersey lining."
0870434001,0870434,Tiguan top TR,254,Top,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Sleeveless top in jersey with a slight sheen. Small stand-up collar with a twisted detail at the front and an opening at the back with a button at the back of the neck.
0870447002,0870447,Hanna Tee,255,T-shirt,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,Round-necked top in hole-patterned jersey. Puff sleeves with smocking and a frill trim at the hems.
0870449002,0870449,Taurus Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Longer cardigan in an airy, pattern knit. Relaxed fit with dropped shoulders and long, wide sleeves with narrow elastication at the cuffs. No fasteners."
0870525005,0870525,Mia l/s,255,T-shirt,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved top in printed cotton jersey.
0870531001,0870531,ED Matey,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Wide, V-neck jumper in a knit containing some wool with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0870548001,0870548,MAYA DENIM SKIRT,275,Skirt,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, 5-pocket skirt in washed, sturdy cotton denim with a regular waist, zip fly and button and a raw-edge, cut-off hem. The cotton content of the skirt is partly recycled."
0870548003,0870548,MAYA DENIM SKIRT,275,Skirt,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, 5-pocket skirt in washed, sturdy cotton denim with a regular waist, zip fly and button and a raw-edge, cut-off hem. The cotton content of the skirt is partly recycled."
0870578003,0870578,Kimye sweatshirt,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Top in printed sweatshirt fabric made from a cotton blend. Relaxed fit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0870579002,0870579,Ariana hood,252,Sweater,Garment Upper body,1010008,Front print,09,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Long-sleeved hoodie in soft, printed sweatshirt fabric with a double-layered hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
0870611002,0870611,Baltazar short denim,275,Skirt,Garment Lower body,1010023,Denim,73,Dark Blue,5,Bright,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, 5-pocket skirt in washed cotton denim with a high waist and zip fly and button."
0870611003,0870611,Baltazar short denim,275,Skirt,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, 5-pocket skirt in washed cotton denim with a high waist and zip fly and button."
0870694001,0870694,LILY beanie,75,Hat/beanie,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Double-layered hat in a soft, fine knit with embroidery on the turned-up hem and faux fur pompoms on top."
0870970003,0870970,Zabrina midi dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, sleeveless calf-length dress in ribbed jersey."
0870970004,0870970,Zabrina midi dress,265,Dress,Garment Full body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, sleeveless calf-length dress in ribbed jersey."
0870989001,0870989,Celine sherling,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket with a soft faux fur lining and a faux fur collar with adjustable tabs and metal buckles. Zip down the front, side pockets and faux fur trims at the cuffs and hem."
0870999004,0870999,Throne thin puffer,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Puffer jacket in nylon with a zip down the front and a lined hood with an elasticated drawstring. Concealed side pockets with a zip, and elasticated cuffs. Recycled polyester lining."
0871004001,0871004,Plymouth cropped blazer,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, single-breasted jacket in woven fabric with narrow notch lapels and long sleeves. Recycled polyester lining."
0871079001,0871079,Berry utility denim Trs,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length jeans in sturdy cotton denim with a high waist, zip fly and button, front and back pockets, leg pockets with a flap and concealed press-stud and tapered legs with a tab and metal buckle at the ankles. The cotton content of the jeans is partly recycled."
0871088001,0871088,Rheanne frill cardigan,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Long-sleeved cardigan in a loose, textured, soft cotton knit with a button at the neckline and ribbed flounce over each shoulder."
0871243001,0871243,Orlando SP bralette Andes,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0871243002,0871243,Orlando Andes Superpush,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0871243003,0871243,Orlando SP bralette Andes,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0871281001,0871281,Jimmy drawstring tee,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, wide T-shirt in cotton jersey with a drawstring at the hem. Ribbed neckline and dropped shoulders."
0871281002,0871281,Jimmy drawstring tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, wide T-shirt in cotton jersey with a drawstring at the hem. Ribbed neckline and dropped shoulders."
0871281005,0871281,Jimmy drawstring tee,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, wide T-shirt in cotton jersey with a drawstring at the hem. Ribbed neckline and dropped shoulders."
0871311002,0871311,Orlando Como Balconette,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Balconette bra in lace with underwired, padded cups that lift and shape the bust. Detachable, adjustable shoulder straps and a hook-and-eye fastening at the back."
0871311003,0871311,Orlando Como Balconette,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Balconette bra in lace with underwired, padded cups that lift and shape the bust. Detachable, adjustable shoulder straps and a hook-and-eye fastening at the back."
0871376002,0871376,Kanye HW satin Trs,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in satin with a high waist that has covered elastication and loops, one with a decorative D-ring. Diagonal side pockets, flap leg pockets with a tab and D-ring and long, tapered legs with covered elastication at the hems."
0871376003,0871376,Kanye HW satin Trs,272,Trousers,Garment Lower body,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in satin with a high waist that has covered elastication and loops, one with a decorative D-ring. Diagonal side pockets, flap leg pockets with a tab and D-ring and long, tapered legs with covered elastication at the hems."
0871468001,0871468,Vitamin Sea Top,298,Bikini top,Swimwear,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined triangle bikini top with padded cups and removable inserts that shape the bust and provide good support. Narrow, adjustable shoulder straps and a metal fastener at the back."
0871501002,0871501,Molly leggings,273,Leggings/Tights,Garment Lower body,1010013,Other pattern,09,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in sturdy jersey with sewn-in creases down the front and a zip and concealed button at the side. Skinny fit through the hip, thigh and leg. Easy pull-on elasticated waist."
0871501003,0871501,Molly leggings(1),273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in sturdy jersey with sewn-in creases down the front and a zip and concealed button at the side. Skinny fit through the hip, thigh and leg. Easy pull-on elasticated waist."
0871517001,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517002,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010004,Check,31,Light Orange,1,Dusty Light,3,Orange,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517007,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010004,Check,42,Red,5,Bright,18,Red,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517008,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010004,Check,09,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517012,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010004,Check,93,Dark Green,4,Dark,19,Green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517013,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0871517014,0871517,BROADWAY SHIRT,259,Shirt,Garment Upper body,1010004,Check,13,Beige,1,Dusty Light,11,Beige,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
